# Time-averaged data for fix myat1
# TimeStep v_xave v_xdes
1478600 -4.34798 -4
1478700 -3.96117 -4
1478800 -3.25679 -4
1478900 -2.71535 -4
1479000 -2.80024 -4
1479100 -3.49161 -4
1479200 -4.05391 -4
1479300 -4.0668 -4
1479400 -3.72387 -4
1479500 -3.35096 -4
1479600 -3.11268 -4
1479700 -3.37066 -4
1479800 -3.81808 -4
1479900 -4.15657 -4
1480000 -4.47697 -4
1480100 -4.53438 -4
1480200 -4.58269 -4
1480300 -4.68663 -4
1480400 -4.70278 -4
1480500 -4.64907 -4
1480600 -4.61403 -4
1480700 -4.58323 -4
1480800 -4.42133 -4
1480900 -4.13048 -4
1481000 -3.56795 -4
1481100 -2.95983 -4
1481200 -2.51268 -4
1481300 -2.58323 -4
1481400 -3.08252 -4
1481500 -3.51737 -4
1481600 -4.09295 -4
1481700 -4.64671 -4
1481800 -4.7146 -4
1481900 -4.59395 -4
1482000 -4.46425 -4
1482100 -4.31259 -4
1482200 -4.25407 -4
1482300 -4.13885 -4
1482400 -4.05999 -4
1482500 -4.04077 -4
1482600 -4.11845 -4
1482700 -4.22027 -4
1482800 -4.18081 -4
1482900 -4.06118 -4
1483000 -4.07417 -4
1483100 -4.13873 -4
1483200 -4.16164 -4
1483300 -4.10741 -4
1483400 -4.22651 -4
1483500 -4.58314 -4
1483600 -4.87122 -4
1483700 -5.0763 -4
1483800 -5.17514 -4
1483900 -5.12042 -4
1484000 -4.99881 -4
1484100 -5.04331 -4
1484200 -5.21462 -4
1484300 -5.34965 -4
1484400 -5.25448 -4
1484500 -4.79184 -4
1484600 -4.25096 -4
1484700 -3.79325 -4
1484800 -3.40183 -4
1484900 -3.01768 -4
1485000 -2.86218 -4
1485100 -3.07911 -4
1485200 -3.47325 -4
1485300 -3.99218 -4
1485400 -4.47809 -4
1485500 -4.96427 -4
1485600 -5.34894 -4
1485700 -5.67965 -4
1485800 -5.63236 -4
1485900 -5.42226 -4
1486000 -5.00668 -4
1486100 -4.76692 -4
1486200 -4.51844 -4
1486300 -4.15366 -4
1486400 -3.78266 -4
1486500 -3.77949 -4
1486600 -4.09094 -4
1486700 -4.42447 -4
1486800 -4.83382 -4
1486900 -5.10499 -4
1487000 -5.32114 -4
1487100 -5.53052 -4
1487200 -5.65935 -4
1487300 -5.45161 -4
1487400 -5.14379 -4
1487500 -4.67824 -4
1487600 -4.20852 -4
1487700 -3.99427 -4
1487800 -3.97022 -4
1487900 -4.12262 -4
1488000 -4.28016 -4
1488100 -4.40084 -4
1488200 -4.21636 -4
1488300 -3.70703 -4
1488400 -3.33895 -4
1488500 -3.2099 -4
1488600 -3.23191 -4
1488700 -3.49233 -4
1488800 -3.73297 -4
1488900 -3.99259 -4
1489000 -4.04199 -4
1489100 -4.08144 -4
1489200 -4.23655 -4
1489300 -4.26804 -4
1489400 -4.09368 -4
1489500 -3.95064 -4
1489600 -4.1813 -4
1489700 -4.39454 -4
1489800 -4.28676 -4
1489900 -4.07225 -4
1490000 -3.75859 -4
1490100 -3.44861 -4
1490200 -3.33774 -4
1490300 -3.56541 -4
1490400 -3.85404 -4
1490500 -4.13719 -4
1490600 -4.23678 -4
1490700 -4.15695 -4
1490800 -4.08389 -4
1490900 -3.74885 -4
1491000 -3.17366 -4
1491100 -2.6806 -4
1491200 -2.30055 -4
1491300 -2.18295 -4
1491400 -2.34699 -4
1491500 -2.89789 -4
1491600 -3.46625 -4
1491700 -3.80044 -4
1491800 -4.09323 -4
1491900 -4.21201 -4
1492000 -4.21073 -4
1492100 -4.07436 -4
1492200 -3.86827 -4
1492300 -3.68003 -4
1492400 -3.518 -4
1492500 -3.16052 -4
1492600 -2.88565 -4
1492700 -2.96486 -4
1492800 -3.10224 -4
1492900 -3.34634 -4
1493000 -3.59332 -4
1493100 -3.89143 -4
1493200 -4.02693 -4
1493300 -4.00261 -4
1493400 -3.94789 -4
1493500 -3.62694 -4
1493600 -3.46228 -4
1493700 -3.57754 -4
1493800 -3.71194 -4
1493900 -3.79919 -4
1494000 -3.72218 -4
1494100 -3.67315 -4
1494200 -3.2917 -4
1494300 -2.74434 -4
1494400 -2.55877 -4
1494500 -2.64206 -4
1494600 -2.88542 -4
1494700 -3.40777 -4
1494800 -3.94983 -4
1494900 -4.33731 -4
1495000 -4.55265 -4
1495100 -4.45973 -4
1495200 -4.13519 -4
1495300 -3.95543 -4
1495400 -4.12223 -4
1495500 -4.47291 -4
1495600 -4.78384 -4
1495700 -4.99152 -4
1495800 -4.74657 -4
1495900 -4.38747 -4
1496000 -4.06394 -4
1496100 -4.11552 -4
1496200 -4.2364 -4
1496300 -4.24689 -4
1496400 -4.2733 -4
1496500 -4.0033 -4
1496600 -3.58648 -4
1496700 -3.26718 -4
1496800 -3.0643 -4
